34
G000015005	0.0	0.15468397172209025	0.15088419458079905	0.1543878006763022	0.16633877667064	0.16773050001195755	0.16150682222955182	0.15508380039810532	0.15954976568840207	0.16649000080894194	0.15579753779692973	0.1603891127515351	0.16026764716105835	0.14121826854181152	0.1660387838683004	0.1419036496119701	0.15370866714815	0.16150682222955182	0.14420172021697986	0.15772111250177923	0.16741512086339316	0.15267360909805483	0.15966813605239916	0.1626713117108778	0.1606336444012858	0.1436597622680199	0.16253948943952423	0.1585064485020371	0.1608803419731769	0.1587349485524886	0.15706510564175813	0.14912033468418706	0.13244275431992036	0.15071136280717312
G000015305	0.15468397172209025	0.0	0.11202883732771951	0.10907480082117027	0.14961311762916385	0.1608803419731769	0.1606336444012858	0.13641559244920665	0.1585064485020371	0.16125453564352632	0.16544837310472815	0.15518465573915918	0.13411920999710003	0.1545848998233732	0.1384072638152134	0.15931452185173145	0.153233447855052	0.15954976568840207	0.16014670879485893	0.1516753609866438	0.16125453564352632	0.11717182148979721	0.142996588741652	0.13494647347432964	0.1608803419731769	0.15728206798812083	0.16402512285602222	0.15508380039810532	0.1587349485524886	0.15221545707893214	0.15579753779692973	0.16002629303161564	0.1419036496119701	0.1188393049245775
G000015405	0.15088419458079905	0.11202883732771951	0.0	0.1098471737890152	0.1439972677010143	0.1618895934796406	0.15631872843183792	0.13995408505020868	0.1618895934796406	0.16253948943952423	0.1647276191883803	0.1556944544580975	0.12687166394905525	0.15488317272539354	0.13769149061083497	0.15695725274210903	0.1420934835652914	0.1587349485524886	0.1561090857562657	0.1516753609866438	0.16051111024952358	0.11098159295515464	0.137046391759588	0.15695725274210903	0.15966813605239916	0.15559174935774045	0.1633399694501828	0.1587349485524886	0.1580549842767962	0.15428976848637532	0.12183219631724496	0.13001607094760348	0.14030957098654484	0.14420172021697986
G000184435	0.1543878006763022	0.10907480082117027	0.1098471737890152	0.0	0.14524675629618478	0.1556944544580975	0.16150682222955182	0.1410954140826608	0.16150682222955182	0.16402512285602222	0.1647276191883803	0.1559010022093007	0.13159611310012853	0.1543878006763022	0.13369077257352968	0.1585064485020371	0.15248945026301552	0.16150682222955182	0.1594318957121479	0.15342257060975673	0.1608803419731769	0.10171501646626169	0.13874379817465377	0.13818510073049972	0.152397821836871	0.15706510564175813	0.16430399060142298	0.1559010022093007	0.16163382842845864	0.1509710104330262	0.1575007278903846	0.1610045152113494	0.14413340509287687	0.1282440919176605
G000230895	0.16633877667064	0.14961311762916385	0.1439972677010143	0.14524675629618478	0.0	0.1703922100111015	0.1703922100111015	0.14625826245765128	0.17092118849713134	0.1536129770246426	0.17109979570532063	0.16320494425083076	0.15478339517664108	0.16559480046046848	0.1633399694501828	0.16773050001195755	0.15631872843183792	0.16664205559826184	0.16725876991087307	0.15538746269018533	0.1698731914198408	0.14392944383815942	0.16416420643371987	0.16487027883000793	0.17276165040318747	0.16487027883000793	0.17314499360718627	0.1703922100111015	0.16853505965765858	0.15498330693446016	0.14707923891732966	0.15695725274210903	0.15342257060975673	0.16176141703058444
G000230935	0.16773050001195755	0.1608803419731769	0.1618895934796406	0.1556944544580975	0.1703922100111015	0.0	0.16902928866424327	0.1514976117267024	0.16788954902778874	0.17109979570532063	0.17074373172604929	0.1671032977917043	0.16112924474179402	0.1626713117108778	0.11719839297771284	0.16804951852503003	0.15884990402772292	0.1671032977917043	0.1629368469471747	0.16936375927744107	0.1247554805796226	0.1628037621788606	0.16788954902778874	0.16804951852503003	0.1579432496359754	0.16402512285602222	0.17314499360718627	0.1647276191883803	0.14085128992641105	0.1669486945378944	0.16588999734008647	0.16919601735379686	0.15706510564175813	0.1618895934796406
G000234585	0.16150682222955182	0.1606336444012858	0.15631872843183792	0.16150682222955182	0.1703922100111015	0.16902928866424327	0.0	0.1618895934796406	0.16515781907252292	0.16886356086232746	0.16919601735379686	0.1336435631838837	0.16902928866424327	0.16150682222955182	0.16725876991087307	0.16804951852503003	0.1629368469471747	0.16902928866424327	0.16588999734008647	0.14879653828970874	0.16649000080894194	0.1608803419731769	0.16788954902778874	0.16725876991087307	0.1698731914198408	0.16430399060142298	0.1745304529222208	0.16804951852503003	0.1589653350623862	0.15695725274210903	0.1568498143377074	0.16788954902778874	0.13504539583410025	0.15642414188124376
G000266905	0.15508380039810532	0.13641559244920665	0.13995408505020868	0.1410954140826608	0.14625826245765128	0.1514976117267024	0.1618895934796406	0.0	0.1606336444012858	0.15990639531083117	0.1603891127515351	0.15695725274210903	0.13824047896456126	0.1561090857562657	0.16201836329644703	0.1566361681820332	0.14633191798247513	0.1628037621788606	0.16125453564352632	0.15285898399425568	0.16051111024952358	0.10945840294289433	0.1400130244507014	0.145892838909376	0.16307057220941157	0.16014670879485893	0.16444448255721478	0.16176141703058444	0.15931452185173145	0.15176465903259329	0.14332623386101861	0.14769167972854758	0.1454604800770194	0.1372063004660331
G000317305	0.15954976568840207	0.1585064485020371	0.1618895934796406	0.16150682222955182	0.17092118849713134	0.16788954902778874	0.16515781907252292	0.1606336444012858	0.0	0.17333868898960092	0.16487027883000793	0.16649000080894194	0.16150682222955182	0.15313936239209291	0.1650136761971147	0.16388673278008614	0.14475426312874662	0.16804951852503003	0.16002629303161564	0.16773050001195755	0.1675723607907451	0.16176141703058444	0.1580549842767962	0.16347565428157784	0.15966813605239916	0.15908124566369586	0.1628037621788606	0.13504539583410025	0.1628037621788606	0.16902928866424327	0.171279568592972	0.1629368469471747	0.15706510564175813	0.15538746269018533
G000328565	0.16649000080894194	0.16125453564352632	0.16253948943952423	0.16402512285602222	0.1536129770246426	0.17109979570532063	0.16886356086232746	0.15990639531083117	0.17333868898960092	0.0	0.1682104193809394	0.16416420643371987	0.16725876991087307	0.16725876991087307	0.16633877667064	0.16588999734008647	0.1633399694501828	0.16138039306582797	0.1669486945378944	0.15409472671679736	0.16902928866424327	0.14517587266339338	0.16559480046046848	0.16633877667064	0.17146052270908962	0.16633877667064	0.171279568592972	0.16970233337439367	0.1671032977917043	0.15468397172209025	0.153517612256729	0.16487027883000793	0.15132097959474533	0.16002629303161564
